"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull Day","2 abr 2025, 06:43","2 abr 2025, 07:34","","Curl Martillo (Mancuerna)",0,"",2,"normal",10,12,,,9.5
"Pull Day","2 abr 2025, 06:43","2 abr 2025, 07:34","","Encogimiento de Hombros (Mancuerna)",0,"",0,"normal",8,15,,,
"Pull Day","2 abr 2025, 06:43","2 abr 2025, 07:34","","Encogimiento de Hombros (Mancuerna)",0,"",1,"normal",8,15,,,
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Pierna",,"",0,"warmup",32,15,,,7.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Pierna",,"",1,"normal",39,15,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Pierna",,"",2,"normal",41.3,12,,,9.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Press de Piernas",,"",0,"warmup",30,15,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Press de Piernas",,"",1,"normal",35,12,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Press de Piernas",,"",2,"normal",35,12,,,9.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Curl de Piernas Acostado (Máquina)",,"",0,"normal",23,15,,,7.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Curl de Piernas Acostado (Máquina)",,"",1,"normal",27,10,,,9.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Curl de Piernas Acostado (Máquina)",,"",2,"normal",23,12,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Aducción de Caderas",,"",0,"normal",25,15,,,7.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Aducción de Caderas",,"",1,"normal",32,15,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Aducción de Caderas",,"",2,"normal",35.3,12,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",2.5,12,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",5,10,,,8.5
"Leg Day","1 abr 2025, 06:43","1 abr 2025, 07:44","Acabo temblando","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",2.5,8,,,8.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Dominada",,"",0,"normal",,5,,,10
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,6
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Remo Inclinado (Barra)",,"",1,"normal",35,15,,,8.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Remo Inclinado (Barra)",,"",2,"normal",40,12,,,9
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Jalón al Pecho (Cable)",,"",0,"warmup",25,15,,,6
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Jalón al Pecho (Cable)",,"",1,"normal",32,15,,,7
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Jalón al Pecho (Cable)",,"",2,"normal",32,12,,,7
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,15,,,7.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,8.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,11,,,9.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl con Barra EZ",,"",0,"normal",12.5,15,,,7.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl con Barra EZ",,"",1,"normal",17.5,12,,,9.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl con Barra EZ",,"",2,"normal",12.5,15,,,9
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl Martillo (Mancuerna)",,"",0,"normal",8,15,,,7.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl Martillo (Mancuerna)",,"",1,"normal",10,12,,,8.5
"Pull Day","29 mar 2025, 15:32","29 mar 2025, 16:22","","Curl Martillo (Mancuerna)",,"",2,"normal",8,12,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca (Barra)",,"",1,"normal",45,12,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca (Barra)",,"",2,"normal",47.5,6,,,9
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Cables Cruzados",,"",0,"normal",6.8,12,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Cables Cruzados",,"",1,"normal",4.5,12,,,7.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Cables Cruzados",,"",2,"normal",4.5,12,,,8
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",21.3,15,,,7.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",31.3,12,,,9.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",36.3,8,,,9.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",4.5,15,,,7.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",6.8,12,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",4.5,15,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Triceps Rope Pushdown",,"",0,"normal",11.3,15,,,7
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Triceps Rope Pushdown",,"",1,"normal",13.5,12,,,8.5
"Push Day","27 mar 2025, 06:44","27 mar 2025, 07:26","","Triceps Rope Pushdown",,"",2,"normal",13.5,8,,,9.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Pierna",,"",0,"warmup",32,15,,,
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Pierna",,"",1,"normal",39,14,,,9.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Pierna",,"",2,"normal",41.3,12,,,10
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",23,15,,,7.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",27,10,,,9.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",27,8,,,9.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Aducción de Caderas",,"",0,"normal",18,15,,,7.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Aducción de Caderas",,"",1,"normal",25,15,,,7.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Aducción de Caderas",,"",2,"normal",32,15,,,8.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",2.5,12,,,8.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",5,12,,,9.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",,8,,,8.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,7.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,7.5
"Leg Day","26 mar 2025, 06:46","26 mar 2025, 07:33","","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,15,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,6
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Press de Banca (Barra)",,"",1,"normal",40,12,,,9.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Cables Cruzados",,"",0,"normal",6.8,10,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",31.3,12,,,9.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Dominada",,"",0,"normal",,4,,,
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,6
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Remo Inclinado (Barra)",,"",1,"normal",40,12,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,15,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Jalón al Pecho (Cable)",,"",0,"normal",32,12,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",6.3,12,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Triceps Rope Pushdown",,"",0,"normal",13.5,12,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Extensión de Pierna",,"",0,"normal",32,15,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Aducción de Caderas",,"",0,"normal",25,15,,,7.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Curl con Barra EZ",,"",0,"normal",17.5,15,,,8.5
"Full-Body","24 mar 2025, 06:42","24 mar 2025, 07:30","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Dominada",,"",0,"normal",,6,,,
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,7
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Remo Inclinado (Barra)",,"",1,"normal",40,12,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Remo Inclinado (Barra)",,"",2,"normal",40,12,,,9
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Jalón al Pecho (Cable)",,"",0,"warmup",25,12,,,7.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Jalón al Pecho (Cable)",,"",1,"normal",30,12,,,9
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Jalón al Pecho (Cable)",,"",2,"normal",25,12,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",11.3,15,,,8
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",13.5,15,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,10,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Curl con Barra EZ",,"",0,"normal",12.5,15,,,8.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Curl con Barra EZ",,"",1,"normal",15,12,,,9.5
"Pull Day","21 mar 2025, 12:16","21 mar 2025, 12:53","","Curl con Barra EZ",,"",2,"normal",12.5,12,,,9.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca (Mancuerna)",,"",0,"normal",12,12,,,7.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca (Mancuerna)",,"",1,"normal",12,12,,,8.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca (Mancuerna)",,"",2,"normal",12,10,,,8.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Cables Cruzados",,"",0,"normal",6.8,12,,,9.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Cables Cruzados",,"",1,"normal",4.5,12,,,8.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Cables Cruzados",,"",2,"normal",4.5,12,,,8.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",21.3,15,,,7.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",31.3,12,,,9.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",31.3,8,,,10
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,15,,,8.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",6.8,12,,,9.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Triceps Rope Pushdown",,"",0,"normal",11,15,,,7.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Triceps Rope Pushdown",,"",1,"normal",13.5,12,,,9.5
"Push Day","20 mar 2025, 06:49","20 mar 2025, 07:35","","Triceps Rope Pushdown",,"",2,"normal",13.5,7,,,10
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Pierna",,"",0,"normal",32,15,,,7.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Pierna",,"",1,"normal",39,13,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Pierna",,"",2,"normal",39,12,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Curl de Pierna Sentado",,"",0,"normal",39,15,,,8.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Curl de Pierna Sentado",,"",1,"normal",41.3,12,,,8.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Curl de Pierna Sentado",,"",2,"normal",39,10,,,8.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Aducción de Caderas",,"",0,"normal",18,15,,,7.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Aducción de Caderas",,"",1,"normal",25,15,,,7.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Aducción de Caderas",,"",2,"normal",32,12,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",2.5,15,,,8.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",5,12,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Extensión de Espalda (Hiperextensión con peso)",,"",2,"normal",2.5,12,,,9.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,7.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,15,,,8.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Rodillas al Pecho en Barras Paralelas",,"",2,"normal",,10,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Press de Piernas",,"",0,"normal",40,15,,,9
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Press de Piernas",,"",1,"normal",30,12,,,7.5
"Leg Day","18 mar 2025, 15:38","18 mar 2025, 16:33","Prefiero morir 💀","Press de Piernas",,"",2,"normal",30,12,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Press de Banca (Mancuerna)",,"",0,"warmup",12,12,,,7.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Press de Banca (Mancuerna)",,"",1,"normal",14,10,,,9.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Cables Cruzados",,"",0,"normal",6.3,12,,,10
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,7
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Remo Inclinado (Barra)",,"",1,"normal",40,12,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",11.3,15,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Dominada",,"",0,"normal",,4,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",6.3,12,,,9
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Extensión de Pierna",,"",0,"warmup",25,15,,,
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Extensión de Pierna",,"",1,"normal",32,12,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Curl de Pierna Sentado",,"",0,"normal",39,12,,,9
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Curl con Barra EZ",,"",0,"normal",15,15,,,8.5
"Full-Body (Muerto entero)","17 mar 2025, 15:20","17 mar 2025, 16:03","💀","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,12,,,8.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca (Barra)",,"",1,"normal",40,12,,,9.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca (Barra)",,"",2,"normal",45,8,,,10
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca Inclinado (Máquina Smith)",,"",0,"normal",21.3,15,,,7.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",26.3,12,,,8.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",31.3,12,,,9
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Elevación Lateral a un Brazo (Cable)",,"",0,"normal",4.5,15,,,8.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Elevación Lateral a un Brazo (Cable)",,"",1,"normal",6.8,12,,,9
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Elevación Lateral a un Brazo (Cable)",,"",2,"normal",4.5,8,,,8.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Triceps Rope Pushdown",,"",0,"normal",11.3,15,,,8
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Triceps Rope Pushdown",,"",1,"normal",13.5,12,,,9.5
"Push Day","13 mar 2025, 07:18","13 mar 2025, 07:56","Necesito más ejercicios 🫠","Triceps Rope Pushdown",,"",2,"normal",13.5,8,,,10
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Dominada",,"",0,"normal",,6,,,10
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Remo Inclinado (Barra)",,"",1,"normal",35,12,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Remo Inclinado (Barra)",,"",2,"normal",40,12,,,9.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",11.3,15,,,7.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",13.5,12,,,9
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",13.5,10,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl con Barra EZ",,"",0,"normal",12.5,12,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl con Barra EZ",,"",1,"normal",15,10,,,9
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl con Barra EZ",,"",2,"normal",12.5,10,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl Martillo (Mancuerna)",,"",0,"normal",10,12,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl Martillo (Mancuerna)",,"",1,"normal",10,12,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Curl Martillo (Mancuerna)",,"",2,"normal",8,6,,,9.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Levantamiento de Piernas en Barra",,"",0,"normal",,12,,,8.5
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Levantamiento de Piernas en Barra",,"",1,"normal",,12,,,9
"Pull Day","11 mar 2025, 07:04","11 mar 2025, 07:42","","Levantamiento de Piernas en Barra",,"",2,"normal",,8,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Dominada",,"",0,"normal",,6,,,9.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Remo Inclinado (Barra)",,"",1,"normal",30,12,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Remo Inclinado (Barra)",,"",2,"normal",35,10,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,12,,,8
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",13.5,12,,,9
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",11.3,12,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Vuelos Posteriores (Máquina)",,"",0,"normal",25,12,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Vuelos Posteriores (Máquina)",,"",1,"normal",18,15,,,8
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Vuelos Posteriores (Máquina)",,"",2,"normal",18,12,,,8
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl con Barra EZ",,"",0,"normal",12.5,15,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl con Barra EZ",,"",1,"normal",15,12,,,9.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl con Barra EZ",,"",2,"normal",15,7,,,10
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl Martillo (Mancuerna)",,"",0,"normal",10,15,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl Martillo (Mancuerna)",,"",1,"normal",10,12,,,8.5
"Pull Day","6 mar 2025, 11:46","6 mar 2025, 12:27","Update rutina","Curl Martillo (Mancuerna)",,"",2,"normal",10,10,,,9.5
"Full-Body","3 mar 2025, 07:31","3 mar 2025, 08:11","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Full-Body","3 mar 2025, 07:31","3 mar 2025, 08:11","","Press de Banca (Barra)",,"",1,"normal",45,10,,,9
